meeting_id,host_id,department_id,meeting_date,start_time,scheduled_duration_min,actual_duration_min,meeting_type,total_invited,total_joined,recording_enabled,chat_messages_count,reactions_count,screen_shares_count
ZM-46238606,HOST-0022,DEPT-002,2024-03-01,2024-03-01 08:15:00,15,17,Internal,6,4,True,0,4,4
ZM-53449866,HOST-0109,DEPT-009,2023-11-06,2023-11-06 17:45:00,45,42,External,8,6,False,7,5,4
ZM-81565416,HOST-0130,DEPT-004,2024-05-23,2024-05-23 14:00:00,60,58,Internal,17,14,False,45,4,2
ZM-85585152,HOST-0028,DEPT-011,2024-10-07,2024-10-07 14:15:00,15,16,Internal,5,4,False,8,5,0
ZM-41196194,HOST-0016,DEPT-008,2023-11-15,2023-11-15 11:00:00,45,47,Internal,13,9,True,1,8,1
ZM-85485324,HOST-0126,DEPT-009,2024-10-29,2024-10-29 17:00:00,30,27,Internal,6,6,False,6,4,2
ZM-26304459,HOST-0043,DEPT-004,2023-04-27,2023-04-27 13:45:00,15,15,Internal,8,5,False,3,7,4
ZM-11242658,HOST-0076,DEPT-002,2023-10-05,2023-10-05 16:15:00,90,78,Internal,7,7,False,6,10,3
ZM-91137003,HOST-0065,DEPT-008,2023-12-05,2023-12-05 09:45:00,30,20,Internal,3,2,True,4,0,3
ZM-35189235,HOST-0052,DEPT-012,2023-12-05,2023-12-05 10:00:00,15,17,Internal,14,11,True,0,0,2
ZM-48143010,HOST-0110,DEPT-010,2024-01-12,2024-01-12 13:30:00,60,61,External,10,7,False,6,6,2
ZM-47579022,HOST-0046,DEPT-005,2023-05-10,2023-05-10 14:30:00,60,47,External,11,8,False,6,1,3
ZM-22259214,HOST-0038,DEPT-003,2023-11-28,2023-11-28 07:15:00,15,18,Internal,19,15,False,4,2,2
ZM-42315990,HOST-0144,DEPT-007,2024-01-30,2024-01-30 13:00:00,60,49,Internal,22,20,False,43,0,4
ZM-68685794,HOST-0144,DEPT-008,2023-09-14,2023-09-14 16:45:00,15,14,Internal,23,17,False,21,3,3
ZM-66918776,HOST-0055,DEPT-010,2024-01-19,2024-01-19 10:45:00,30,43,External,7,5,False,6,3,2
ZM-44059134,HOST-0129,DEPT-001,2024-10-24,2024-10-24 15:45:00,45,48,External,2,2,False,3,1,3
ZM-14083774,HOST-0121,DEPT-010,2024-05-17,2024-05-17 16:00:00,30,21,External,2,2,True,1,2,2
ZM-27669523,HOST-0022,DEPT-007,2023-05-03,2023-05-03 15:00:00,60,46,Webinar,210,141,True,188,103,1
ZM-12238007,HOST-0086,DEPT-011,2023-11-21,2023-11-21 12:00:00,120,146,Webinar,390,334,False,0,294,1
ZM-77313639,HOST-0038,DEPT-012,2023-06-26,2023-06-26 07:30:00,60,57,Internal,22,17,False,33,16,4
ZM-10432769,HOST-0080,DEPT-005,2023-05-01,2023-05-01 09:45:00,45,32,External,3,3,False,5,3,2
ZM-12698765,HOST-0044,DEPT-001,2024-01-19,2024-01-19 09:15:00,60,54,Internal,12,10,False,2,9,1
ZM-27815365,HOST-0080,DEPT-001,2023-10-13,2023-10-13 11:30:00,30,26,Internal,9,6,False,9,6,2
ZM-87671284,HOST-0094,DEPT-006,2024-06-19,2024-06-19 10:00:00,90,80,Webinar,477,234,True,104,0,0
ZM-96705723,HOST-0074,DEPT-004,2024-05-30,2024-05-30 10:15:00,90,102,Internal,11,6,False,8,6,4
ZM-73781582,HOST-0036,DEPT-008,2024-01-17,2024-01-17 14:00:00,60,55,External,7,5,False,1,3,2
ZM-54924348,HOST-0087,DEPT-011,2023-07-11,2023-07-11 09:00:00,120,113,Training,38,35,True,45,0,0
ZM-42693925,HOST-0065,DEPT-012,2023-12-12,2023-12-12 13:30:00,60,56,Internal,4,4,False,4,3,0
ZM-66503782,HOST-0110,DEPT-005,2024-02-15,2024-02-15 11:15:00,60,63,Training,46,41,False,39,10,0
ZM-51509991,HOST-0037,DEPT-006,2023-06-19,2023-06-19 07:15:00,60,80,Internal,9,7,True,5,7,3
ZM-22101995,HOST-0063,DEPT-003,2024-01-19,2024-01-19 15:45:00,30,26,External,5,4,False,9,1,3
ZM-22861395,HOST-0100,DEPT-003,2023-05-17,2023-05-17 12:30:00,60,48,Internal,29,19,True,0,1,1
ZM-99909325,HOST-0007,DEPT-004,2023-08-29,2023-08-29 08:45:00,120,106,Training,14,13,True,11,5,2
ZM-55578549,HOST-0099,DEPT-011,2023-10-19,2023-10-19 14:45:00,45,49,Internal,4,3,False,10,3,4
ZM-24284867,HOST-0120,DEPT-002,2023-04-14,2023-04-14 12:15:00,60,60,Internal,21,15,False,0,8,4
ZM-66701227,HOST-0014,DEPT-005,2024-10-11,2024-10-11 17:45:00,15,15,Internal,19,12,False,21,3,3
ZM-34003439,HOST-0109,DEPT-009,2024-11-21,2024-11-21 17:30:00,60,65,Webinar,151,96,True,0,35,2
ZM-15347831,HOST-0032,DEPT-008,2023-02-21,2023-02-21 14:30:00,90,80,Internal,16,11,True,19,10,0
ZM-57900342,HOST-0107,DEPT-001,2023-11-01,2023-11-01 08:45:00,15,13,Internal,10,7,False,11,8,3
ZM-46869104,HOST-0089,DEPT-008,2023-09-07,2023-09-07 16:45:00,60,64,External,2,2,False,3,3,6
ZM-23572461,HOST-0098,DEPT-009,2023-03-22,2023-03-22 15:45:00,120,147,Training,11,9,True,15,12,1
ZM-68174698,HOST-0030,DEPT-004,2023-11-07,2023-11-07 17:15:00,60,45,External,2,1,False,2,1,1
ZM-34926040,HOST-0071,DEPT-009,2024-09-11,2024-09-11 12:00:00,45,54,External,8,6,False,9,9,1
ZM-95209019,HOST-0082,DEPT-002,2023-01-19,2023-01-19 10:00:00,45,40,Internal,22,16,False,37,14,0
ZM-54124348,HOST-0139,DEPT-007,2024-07-25,2024-07-25 16:15:00,15,14,Internal,17,14,False,23,2,1
ZM-64081453,HOST-0009,DEPT-011,2023-03-22,2023-03-22 15:30:00,180,177,Training,15,14,True,47,4,3
ZM-72730696,HOST-0008,DEPT-003,2023-06-20,2023-06-20 08:30:00,60,54,External,10,9,False,10,0,1
ZM-26575085,HOST-0025,DEPT-007,2023-04-24,2023-04-24 12:15:00,90,102,Internal,30,26,False,56,13,0
ZM-39226259,HOST-0108,DEPT-010,2024-10-07,2024-10-07 12:45:00,15,13,Internal,10,6,False,11,1,0
ZM-33840642,HOST-0103,DEPT-005,2023-06-26,2023-06-26 13:45:00,15,16,Internal,16,10,False,17,4,1
ZM-20805307,HOST-0147,DEPT-012,2023-01-24,2023-01-24 15:00:00,45,42,Internal,14,10,False,22,7,2
ZM-35908259,HOST-0042,DEPT-008,2023-06-29,2023-06-29 12:30:00,60,51,Internal,7,5,True,14,4,4
ZM-90966708,HOST-0114,DEPT-004,2024-04-17,2024-04-17 13:15:00,120,100,Webinar,175,67,True,0,51,2
ZM-79762014,HOST-0121,DEPT-007,2024-07-04,2024-07-04 17:00:00,15,15,Internal,17,9,False,12,4,3
ZM-15356154,HOST-0094,DEPT-007,2024-06-07,2024-06-07 09:00:00,60,54,External,4,3,False,6,0,0
ZM-59186033,HOST-0106,DEPT-011,2023-09-06,2023-09-06 10:30:00,60,52,Internal,6,4,False,9,0,3
ZM-44896549,HOST-0088,DEPT-005,2023-12-05,2023-12-05 18:00:00,45,42,External,4,3,False,5,3,2
ZM-49086658,HOST-0079,DEPT-012,2024-10-11,2024-10-11 14:45:00,45,51,Internal,24,17,True,40,8,1
ZM-61570031,HOST-0066,DEPT-011,2024-08-20,2024-08-20 13:45:00,45,46,Internal,18,14,False,10,5,1
ZM-52184126,HOST-0134,DEPT-006,2024-10-25,2024-10-25 16:45:00,30,32,Internal,8,5,True,7,3,2
ZM-37706466,HOST-0058,DEPT-003,2023-05-03,2023-05-03 07:15:00,30,27,Internal,26,22,True,30,28,1
ZM-19019126,HOST-0070,DEPT-009,2024-07-04,2024-07-04 08:45:00,60,62,Training,46,36,False,31,22,1
ZM-42895027,HOST-0059,DEPT-012,2024-07-19,2024-07-19 09:15:00,45,49,External,10,8,False,8,8,2
ZM-23189607,HOST-0138,DEPT-001,2024-10-11,2024-10-11 10:45:00,15,19,Internal,6,4,False,6,5,3
ZM-50260078,HOST-0146,DEPT-001,2023-04-25,2023-04-25 10:45:00,60,72,External,2,1,True,1,1,2
ZM-74864697,HOST-0132,DEPT-005,2023-11-03,2023-11-03 16:15:00,120,145,Training,31,26,False,53,9,3
ZM-34451823,HOST-0125,DEPT-001,2024-06-05,2024-06-05 15:30:00,60,54,Internal,6,5,True,10,2,1
ZM-24591037,HOST-0060,DEPT-004,2023-11-09,2023-11-09 17:45:00,45,39,Internal,6,4,True,0,3,4
ZM-35756927,HOST-0102,DEPT-003,2024-09-16,2024-09-16 15:45:00,90,83,Training,27,25,True,27,23,4
ZM-51101815,HOST-0086,DEPT-012,2024-04-05,2024-04-05 13:45:00,45,40,Internal,27,15,False,26,0,4
ZM-28781124,HOST-0117,DEPT-005,2023-07-27,2023-07-27 13:00:00,30,28,Internal,13,9,False,4,7,0
ZM-92886941,HOST-0129,DEPT-008,2023-04-20,2023-04-20 11:15:00,60,55,Training,30,25,False,0,0,0
ZM-98505617,HOST-0100,DEPT-012,2024-12-24,2024-12-24 16:45:00,180,180,Training,13,13,False,26,13,2
ZM-24902300,HOST-0121,DEPT-003,2023-03-17,2023-03-17 14:15:00,120,137,Training,19,14,True,7,1,1
ZM-83361416,HOST-0067,DEPT-009,2023-10-26,2023-10-26 14:30:00,15,17,Internal,27,25,False,0,22,2
ZM-54696127,HOST-0051,DEPT-011,2023-09-19,2023-09-19 10:00:00,60,69,Training,36,26,True,43,21,0
ZM-78754597,HOST-0096,DEPT-001,2023-02-02,2023-02-02 15:45:00,60,66,External,6,4,False,1,1,2
ZM-25077338,HOST-0137,DEPT-003,2023-03-31,2023-03-31 15:15:00,120,97,Webinar,434,310,False,365,177,0
ZM-30428651,HOST-0085,DEPT-002,2024-08-12,2024-08-12 15:00:00,45,34,Internal,15,12,True,12,7,2
ZM-67331055,HOST-0039,DEPT-005,2024-08-21,2024-08-21 16:45:00,120,117,Training,22,19,False,0,0,4
ZM-30482267,HOST-0049,DEPT-003,2023-07-05,2023-07-05 09:15:00,15,18,Internal,20,16,False,14,12,4
ZM-37071907,HOST-0078,DEPT-003,2023-10-05,2023-10-05 12:30:00,30,22,Internal,3,3,False,8,0,3
ZM-69586290,HOST-0054,DEPT-007,2024-03-25,2024-03-25 18:00:00,60,65,Internal,5,5,True,11,3,0
ZM-38137132,HOST-0031,DEPT-008,2024-01-02,2024-01-02 13:45:00,60,55,External,5,4,False,6,0,2
ZM-71331294,HOST-0005,DEPT-001,2024-03-06,2024-03-06 12:30:00,60,64,Internal,29,21,False,59,22,1
ZM-97299591,HOST-0100,DEPT-008,2023-10-09,2023-10-09 07:15:00,45,41,Internal,30,23,False,47,17,2
ZM-15233258,HOST-0016,DEPT-010,2024-11-07,2024-11-07 11:45:00,90,80,Webinar,138,88,True,112,86,3
ZM-58998598,HOST-0029,DEPT-003,2023-07-28,2023-07-28 14:30:00,45,55,Internal,29,21,False,36,14,0
ZM-14593302,HOST-0037,DEPT-007,2024-01-22,2024-01-22 08:00:00,90,89,Internal,14,9,False,13,4,3
ZM-65710670,HOST-0138,DEPT-008,2024-09-09,2024-09-09 11:45:00,15,15,Internal,18,15,False,11,5,3
ZM-99715417,HOST-0025,DEPT-008,2024-08-07,2024-08-07 10:15:00,30,34,Internal,24,20,True,27,13,0
ZM-40363191,HOST-0065,DEPT-003,2024-04-18,2024-04-18 16:30:00,60,71,External,4,3,False,6,4,4
ZM-61677853,HOST-0013,DEPT-004,2024-10-11,2024-10-11 13:30:00,60,63,Training,10,8,False,3,3,1
ZM-87470671,HOST-0104,DEPT-008,2024-04-09,2024-04-09 16:45:00,120,141,Training,17,14,False,0,2,2
ZM-35007366,HOST-0066,DEPT-006,2024-05-14,2024-05-14 13:30:00,120,112,Webinar,82,46,True,50,0,3
ZM-71395676,HOST-0029,DEPT-002,2023-10-30,2023-10-30 13:30:00,30,31,External,9,5,False,11,8,4
ZM-63359344,HOST-0131,DEPT-004,2024-11-27,2024-11-27 13:15:00,30,30,Internal,21,14,True,24,2,2
ZM-81252175,HOST-0043,DEPT-006,2024-11-27,2024-11-27 16:15:00,30,26,Internal,29,27,False,13,0,1
ZM-37138304,HOST-0072,DEPT-001,2024-02-15,2024-02-15 14:45:00,120,103,Training,39,36,False,14,44,1
ZM-99673571,HOST-0080,DEPT-004,2024-09-19,2024-09-19 08:45:00,60,63,Training,18,17,False,38,11,0
ZM-42542841,HOST-0101,DEPT-003,2024-02-05,2024-02-05 08:15:00,60,66,External,6,6,False,10,6,2
ZM-37626181,HOST-0114,DEPT-003,2023-01-12,2023-01-12 09:30:00,60,48,External,10,9,True,16,0,2
ZM-26759028,HOST-0139,DEPT-012,2023-06-07,2023-06-07 14:30:00,30,36,External,2,1,False,0,1,4
ZM-75404850,HOST-0075,DEPT-004,2024-09-09,2024-09-09 12:15:00,90,100,Internal,30,25,True,6,9,0
ZM-24118375,HOST-0072,DEPT-012,2023-09-15,2023-09-15 12:30:00,60,51,External,3,2,True,5,2,0
ZM-68219225,HOST-0069,DEPT-002,2024-12-26,2024-12-26 15:45:00,180,183,Training,48,32,True,24,1,3
ZM-96258750,HOST-0026,DEPT-010,2024-01-05,2024-01-05 13:45:00,90,76,Internal,25,13,False,14,2,3
ZM-80164383,HOST-0010,DEPT-007,2024-03-18,2024-03-18 09:15:00,120,86,Webinar,340,211,True,363,37,2
ZM-13808371,HOST-0117,DEPT-005,2023-12-19,2023-12-19 15:00:00,45,50,Internal,13,10,True,0,10,2
ZM-83454371,HOST-0083,DEPT-012,2023-06-26,2023-06-26 09:30:00,60,76,Internal,14,8,False,2,6,1
ZM-23596009,HOST-0024,DEPT-011,2024-05-24,2024-05-24 15:30:00,30,30,Internal,13,9,True,16,0,2
ZM-24962673,HOST-0049,DEPT-010,2024-12-18,2024-12-18 13:15:00,90,56,Internal,15,11,False,10,14,3
ZM-99011879,HOST-0104,DEPT-005,2023-12-15,2023-12-15 14:00:00,90,86,Internal,30,24,False,58,7,3
ZM-21034254,HOST-0083,DEPT-004,2024-07-15,2024-07-15 12:00:00,30,28,Internal,18,14,False,32,11,5
ZM-38986747,HOST-0038,DEPT-001,2024-09-18,2024-09-18 15:15:00,60,65,Internal,16,10,False,15,12,0
ZM-61956191,HOST-0067,DEPT-012,2024-01-08,2024-01-08 15:30:00,90,100,Webinar,236,184,False,0,33,2
ZM-28051318,HOST-0083,DEPT-012,2024-07-05,2024-07-05 16:45:00,90,116,Internal,20,20,False,10,28,0
ZM-96565865,HOST-0142,DEPT-004,2023-02-24,2023-02-24 17:45:00,60,51,Internal,18,13,False,12,9,2
ZM-97278778,HOST-0015,DEPT-006,2024-12-24,2024-12-24 12:30:00,30,34,Internal,26,21,True,44,14,0
ZM-63183240,HOST-0056,DEPT-011,2024-07-05,2024-07-05 13:15:00,45,50,Internal,21,17,False,3,0,3
ZM-88768688,HOST-0081,DEPT-001,2023-02-24,2023-02-24 09:00:00,120,94,Training,43,33,False,19,22,3
ZM-34070716,HOST-0047,DEPT-001,2024-05-21,2024-05-21 09:30:00,60,84,External,3,3,False,5,1,0
ZM-61175972,HOST-0122,DEPT-003,2023-07-07,2023-07-07 14:30:00,60,58,Webinar,305,189,True,234,111,2
ZM-20947925,HOST-0087,DEPT-008,2024-06-20,2024-06-20 07:00:00,90,102,Webinar,335,220,True,214,220,5
ZM-10625592,HOST-0084,DEPT-007,2024-07-30,2024-07-30 10:45:00,45,56,Internal,8,4,True,0,1,4
ZM-60220019,HOST-0147,DEPT-003,2024-12-24,2024-12-24 16:15:00,90,102,Training,38,33,False,33,0,1
ZM-51831014,HOST-0075,DEPT-002,2023-07-04,2023-07-04 14:15:00,90,61,Internal,22,16,False,27,18,1
ZM-62190005,HOST-0115,DEPT-002,2023-03-09,2023-03-09 12:30:00,45,51,External,4,3,False,8,3,4
ZM-74481336,HOST-0026,DEPT-009,2024-11-01,2024-11-01 15:45:00,45,52,Internal,27,18,True,10,8,1
ZM-94065834,HOST-0110,DEPT-007,2024-05-17,2024-05-17 14:00:00,15,17,Internal,13,8,False,6,1,6
ZM-17397482,HOST-0136,DEPT-001,2024-08-07,2024-08-07 09:00:00,90,95,Internal,4,3,False,6,2,1
ZM-68224195,HOST-0131,DEPT-009,2024-06-04,2024-06-04 08:15:00,90,103,Webinar,100,48,False,51,27,3
ZM-76474713,HOST-0053,DEPT-010,2023-01-16,2023-01-16 09:30:00,30,33,External,2,2,True,5,1,3
ZM-62333608,HOST-0059,DEPT-006,2024-02-16,2024-02-16 10:15:00,60,56,Training,48,41,True,87,36,1
ZM-94045854,HOST-0080,DEPT-004,2024-10-31,2024-10-31 14:45:00,120,118,Training,27,23,True,30,6,2
ZM-63078880,HOST-0011,DEPT-012,2023-05-12,2023-05-12 11:00:00,120,106,Webinar,376,227,True,226,94,1
ZM-32463582,HOST-0066,DEPT-011,2024-12-12,2024-12-12 17:30:00,45,44,External,3,3,True,4,1,3
ZM-76836028,HOST-0052,DEPT-003,2023-02-06,2023-02-06 15:00:00,60,56,Internal,6,5,False,14,5,4
ZM-42447383,HOST-0112,DEPT-010,2024-03-28,2024-03-28 16:15:00,90,92,Internal,27,16,True,20,16,0
ZM-43662096,HOST-0045,DEPT-006,2024-10-21,2024-10-21 14:45:00,15,13,Internal,7,6,True,5,5,4
ZM-68904348,HOST-0007,DEPT-008,2024-06-25,2024-06-25 13:00:00,45,41,Internal,6,4,True,4,1,0
ZM-53171972,HOST-0095,DEPT-001,2023-04-17,2023-04-17 07:45:00,30,29,Internal,3,2,True,2,1,1
ZM-94327199,HOST-0010,DEPT-010,2024-05-02,2024-05-02 18:45:00,90,83,Internal,17,11,False,18,4,1
ZM-95456101,HOST-0117,DEPT-008,2023-06-06,2023-06-06 16:30:00,180,181,Training,24,22,False,42,25,5
ZM-31517336,HOST-0095,DEPT-012,2023-02-13,2023-02-13 10:45:00,60,44,Internal,7,6,False,10,2,3
ZM-70708263,HOST-0114,DEPT-007,2023-12-12,2023-12-12 14:15:00,45,42,Internal,26,17,False,16,7,0
ZM-98493234,HOST-0094,DEPT-008,2024-02-23,2024-02-23 10:45:00,45,42,Internal,6,4,False,2,2,5
ZM-65313521,HOST-0014,DEPT-004,2024-07-18,2024-07-18 14:45:00,30,24,Internal,8,6,True,7,5,4
ZM-85613436,HOST-0040,DEPT-011,2024-02-26,2024-02-26 10:45:00,45,32,Internal,13,10,True,1,1,0
ZM-23027791,HOST-0017,DEPT-002,2023-02-24,2023-02-24 09:30:00,45,43,Internal,14,11,False,17,9,5
ZM-52345697,HOST-0150,DEPT-008,2023-06-29,2023-06-29 10:15:00,45,41,Internal,8,8,False,3,7,1
ZM-73024306,HOST-0072,DEPT-012,2023-09-13,2023-09-13 10:45:00,60,56,Webinar,99,55,True,26,7,2
ZM-12678196,HOST-0093,DEPT-008,2023-07-06,2023-07-06 16:30:00,45,59,External,7,4,True,12,2,3
ZM-62830211,HOST-0039,DEPT-002,2024-11-15,2024-11-15 13:30:00,90,93,Training,15,11,True,32,0,2
ZM-32690870,HOST-0094,DEPT-005,2023-01-25,2023-01-25 11:30:00,60,58,Internal,11,9,False,3,7,4
ZM-71483466,HOST-0021,DEPT-006,2024-10-01,2024-10-01 17:00:00,30,32,External,6,4,False,10,2,2
ZM-60350701,HOST-0086,DEPT-006,2024-02-21,2024-02-21 11:15:00,120,96,Webinar,300,237,False,145,134,0
ZM-52763636,HOST-0131,DEPT-002,2023-05-12,2023-05-12 11:00:00,15,16,Internal,8,6,False,9,6,0
ZM-11294562,HOST-0004,DEPT-012,2024-09-24,2024-09-24 15:30:00,60,67,Webinar,452,312,False,24,0,2
ZM-20892520,HOST-0048,DEPT-002,2023-04-04,2023-04-04 14:15:00,30,31,External,5,4,False,5,2,4
ZM-36481124,HOST-0127,DEPT-010,2024-04-25,2024-04-25 09:45:00,45,44,External,4,3,False,3,2,3
ZM-87233454,HOST-0049,DEPT-012,2023-07-12,2023-07-12 14:15:00,30,29,Internal,8,5,False,11,3,4
ZM-39294123,HOST-0110,DEPT-005,2023-09-04,2023-09-04 11:30:00,120,158,Webinar,436,245,True,202,125,0
ZM-67726344,HOST-0021,DEPT-011,2024-04-01,2024-04-01 09:30:00,60,61,Webinar,351,206,False,0,32,0
ZM-86396882,HOST-0068,DEPT-012,2024-01-02,2024-01-02 13:45:00,120,126,Webinar,210,93,True,0,19,1
ZM-64993351,HOST-0120,DEPT-008,2024-04-19,2024-04-19 14:15:00,60,65,Internal,7,5,False,2,8,1
ZM-61198338,HOST-0039,DEPT-007,2024-03-20,2024-03-20 11:00:00,30,36,Internal,3,3,False,3,3,2
ZM-50738050,HOST-0141,DEPT-005,2024-05-13,2024-05-13 14:45:00,90,92,Internal,16,13,False,12,10,2
ZM-18979981,HOST-0083,DEPT-012,2023-10-24,2023-10-24 11:45:00,30,31,Internal,18,18,False,31,11,3
ZM-67579060,HOST-0032,DEPT-010,2023-10-16,2023-10-16 14:15:00,45,53,Internal,14,9,True,7,10,2
ZM-53781905,HOST-0060,DEPT-006,2024-05-02,2024-05-02 14:15:00,45,37,External,4,3,False,8,2,0
ZM-91790554,HOST-0061,DEPT-004,2024-04-26,2024-04-26 12:00:00,15,13,Internal,15,11,False,0,12,3
ZM-45702898,HOST-0018,DEPT-008,2023-07-17,2023-07-17 07:45:00,45,43,Internal,10,6,False,7,4,1
ZM-46608900,HOST-0082,DEPT-008,2024-09-11,2024-09-11 10:00:00,90,105,Training,28,23,True,0,20,4
ZM-60467061,HOST-0109,DEPT-012,2023-01-12,2023-01-12 08:00:00,90,89,Webinar,383,236,False,38,0,0
ZM-69953058,HOST-0098,DEPT-009,2023-04-21,2023-04-21 16:30:00,45,54,Internal,9,6,False,2,5,3
ZM-26631582,HOST-0014,DEPT-006,2023-05-26,2023-05-26 08:45:00,45,48,External,12,9,False,8,8,0
ZM-53488444,HOST-0145,DEPT-010,2024-06-07,2024-06-07 10:45:00,15,13,Internal,5,4,False,4,4,3
ZM-22329160,HOST-0093,DEPT-006,2024-02-27,2024-02-27 15:00:00,45,45,Internal,19,12,True,0,12,1
ZM-37817237,HOST-0115,DEPT-003,2023-09-25,2023-09-25 12:00:00,30,25,Internal,23,17,False,15,1,0
ZM-15660750,HOST-0057,DEPT-004,2024-05-27,2024-05-27 13:00:00,120,107,Training,42,41,True,42,0,0
ZM-15386160,HOST-0052,DEPT-010,2023-08-24,2023-08-24 15:00:00,90,72,Internal,14,10,True,1,0,4
ZM-38558624,HOST-0039,DEPT-009,2024-10-04,2024-10-04 16:45:00,90,87,Internal,8,7,False,13,0,2
ZM-62698234,HOST-0031,DEPT-011,2023-01-30,2023-01-30 17:45:00,60,66,Internal,9,7,False,10,6,0
ZM-36862689,HOST-0146,DEPT-012,2024-11-21,2024-11-21 12:45:00,30,36,External,2,1,True,1,0,5
ZM-13196063,HOST-0080,DEPT-001,2023-07-05,2023-07-05 11:45:00,45,37,Internal,26,17,True,26,21,2
ZM-75992475,HOST-0123,DEPT-009,2024-11-14,2024-11-14 07:00:00,30,32,External,11,9,False,11,6,2
ZM-86250555,HOST-0041,DEPT-002,2023-08-09,2023-08-09 13:30:00,30,30,Internal,5,4,True,10,3,2
ZM-29037185,HOST-0068,DEPT-008,2023-05-04,2023-05-04 11:00:00,60,75,Training,17,12,True,19,9,3
ZM-46247757,HOST-0006,DEPT-012,2023-03-06,2023-03-06 10:15:00,60,51,External,3,2,False,4,2,3
ZM-33491174,HOST-0004,DEPT-010,2023-03-06,2023-03-06 11:30:00,120,113,Training,11,8,False,2,0,3
ZM-97265980,HOST-0012,DEPT-010,2024-03-21,2024-03-21 14:15:00,120,145,Webinar,416,238,True,113,0,3
ZM-73414545,HOST-0140,DEPT-003,2024-01-16,2024-01-16 12:45:00,90,79,Internal,8,6,True,3,2,5
ZM-76372099,HOST-0139,DEPT-007,2024-03-18,2024-03-18 18:30:00,15,15,Internal,7,5,False,9,0,3
ZM-32048771,HOST-0011,DEPT-006,2024-10-02,2024-10-02 10:15:00,30,25,Internal,29,19,False,27,0,0
ZM-77294573,HOST-0140,DEPT-001,2024-08-12,2024-08-12 11:15:00,15,18,Internal,26,20,False,46,9,2
ZM-60106447,HOST-0141,DEPT-007,2024-02-07,2024-02-07 08:15:00,30,23,Internal,23,15,False,12,5,1
ZM-77714331,HOST-0028,DEPT-008,2023-03-15,2023-03-15 10:45:00,45,34,Internal,12,10,True,3,14,3
ZM-14173828,HOST-0076,DEPT-002,2024-11-27,2024-11-27 08:45:00,15,17,Internal,14,11,False,12,6,1
ZM-50773548,HOST-0110,DEPT-010,2024-08-30,2024-08-30 14:00:00,30,28,External,9,7,False,10,2,0
ZM-82345677,HOST-0026,DEPT-007,2024-09-27,2024-09-27 07:45:00,45,55,External,2,2,True,5,1,3
ZM-42935623,HOST-0025,DEPT-008,2023-12-12,2023-12-12 17:45:00,30,32,Internal,4,3,False,7,2,1
ZM-22744478,HOST-0003,DEPT-011,2024-11-22,2024-11-22 16:15:00,15,17,Internal,17,12,False,11,15,2
ZM-43984506,HOST-0150,DEPT-002,2024-05-17,2024-05-17 15:30:00,30,25,External,4,4,False,6,0,3
ZM-20310693,HOST-0051,DEPT-008,2023-01-06,2023-01-06 10:45:00,60,63,Internal,4,2,False,2,2,4
ZM-69682115,HOST-0030,DEPT-002,2023-05-16,2023-05-16 18:00:00,90,77,Internal,17,9,False,11,0,3
ZM-59430818,HOST-0140,DEPT-002,2023-10-13,2023-10-13 08:00:00,60,51,Internal,11,8,True,16,1,0
ZM-28458598,HOST-0031,DEPT-001,2024-08-07,2024-08-07 11:45:00,30,31,Internal,24,21,False,21,11,2
ZM-34898755,HOST-0150,DEPT-007,2023-02-10,2023-02-10 14:00:00,30,31,Internal,14,12,False,29,11,4
ZM-11188832,HOST-0078,DEPT-003,2023-09-07,2023-09-07 12:15:00,60,69,Internal,24,15,False,18,15,3
ZM-82665857,HOST-0019,DEPT-003,2024-06-06,2024-06-06 16:00:00,30,31,External,11,8,False,14,10,0
ZM-45227919,HOST-0105,DEPT-001,2023-02-13,2023-02-13 13:00:00,90,100,Webinar,148,62,False,0,0,3
ZM-27089453,HOST-0123,DEPT-010,2024-06-05,2024-06-05 09:15:00,180,152,Training,48,36,True,1,16,3
ZM-85388309,HOST-0022,DEPT-012,2023-05-30,2023-05-30 13:30:00,60,66,Training,35,29,False,62,29,2
ZM-91241436,HOST-0084,DEPT-005,2024-04-26,2024-04-26 16:15:00,180,139,Training,40,38,True,12,44,3
ZM-18446908,HOST-0065,DEPT-011,2023-10-05,2023-10-05 16:15:00,45,44,Internal,13,11,False,9,7,3
ZM-35749206,HOST-0086,DEPT-009,2023-10-13,2023-10-13 10:15:00,45,37,External,6,4,True,7,6,2
ZM-72101258,HOST-0149,DEPT-009,2023-10-26,2023-10-26 11:30:00,30,24,Internal,8,7,False,2,2,3
ZM-86261088,HOST-0118,DEPT-009,2023-09-18,2023-09-18 13:45:00,90,96,Internal,3,2,False,5,2,2
ZM-83906211,HOST-0150,DEPT-005,2024-03-06,2024-03-06 12:00:00,30,35,Internal,16,10,True,5,10,3
ZM-28753889,HOST-0047,DEPT-002,2023-03-13,2023-03-13 10:00:00,45,52,Internal,26,22,True,18,5,3
ZM-55312695,HOST-0071,DEPT-005,2023-08-25,2023-08-25 17:30:00,30,26,Internal,20,14,False,22,17,2
ZM-33064287,HOST-0099,DEPT-004,2023-01-18,2023-01-18 12:45:00,30,36,Internal,6,5,True,13,6,2
ZM-33292561,HOST-0057,DEPT-005,2024-11-18,2024-11-18 13:45:00,45,52,Internal,17,13,False,19,17,3
